date,precip
19830908,0
19830909,0
19830910,0
19830911,0
19830912,0
19830913,0
19830914,0
19830915,0
19830916,0
19830917,0
19830918,0
19830919,0
19830920,26
19830921,11
19830922,11
19830923,0
19830924,0
19830925,54
19830926,0
19830927,7
19830928,56
19830929,0
19830930,0
19831001,0
19831002,0
19831003,12
19831004,33
19831005,29
19831006,14
19831007,0
19831008,0
19831009,23
19831010,0
19831011,0
19831012,32
19831013,0
19831014,0
19831015,0
19831016,0
19831017,28
19831018,0
19831019,0
19831020,0
19831021,0
19831022,0
19831023,0
19831024,0
19831025,0
19831026,0
19831027,0
19831028,7
19831029,23
19831030,34
19831031,19
19831101,0
19831102,17
19831103,7
19831104,0
19831105,0
19831106,0
19831107,0
19831108,0
19831109,0
19831110,0
19831111,0
19831112,16
19831113,9
19831114,20
19831115,25
19831116,0
19831117,0
19831118,0
19831119,0
19831120,0
19831121,0
19831122,0
19831123,52
19831124,14
19831125,0
19831126,7
19831127,0
19831128,0
19831129,0
19831130,0
19831201,38
19831202,0
19831203,0
19831204,0
19831205,0
19831206,0
19831207,20
19831208,0
19831209,18
19831210,14
19831211,0
19831212,0
19831213,0
19831214,0
19831215,0
19831216,0
19831217,97
19831218,40
19831219,54
19831220,0
19831221,8
19831222,38
19831223,0
19831224,0
19831225,0
19831226,44
19831227,26
19831228,20
19831229,0
19831230,0
19831231,0
19840101,9
19840102,8
19840103,7
19840104,0
19840105,7
19840106,29
19840107,14
19840108,7
19840109,0
19840110,0
19840111,67
19840112,27
19840113,0
19840114,56
19840115,0
19840116,21
19840117,42
19840118,0
19840119,0
19840120,0
19840121,0
19840122,0
19840123,0
19840124,0
19840125,0
19840126,0
19840127,0
19840128,0
19840129,0
19840130,0
19840131,0
19840201,0
19840202,0
19840203,19
19840204,26
19840205,14
19840206,0
19840207,0
19840208,0
19840209,0
19840210,0
19840211,0
19840212,8
19840213,9
19840214,28
19840215,0
19840216,0
19840217,54
19840218,0
19840219,0
19840220,0
19840221,0
19840222,21
19840223,7
19840224,22
19840225,7
19840226,0
19840227,0
19840228,0
19840229,102
19840301,60
19840302,20
19840303,0
19840304,36
19840305,30
19840306,34
19840307,0
19840308,0
19840309,0
19840310,0
19840311,0
19840312,0
19840313,0
19840314,0
19840315,0
19840316,0
19840317,11
19840318,16
19840319,12
19840320,22
19840321,0
19840322,0
19840323,7
19840324,0
19840325,0
19840326,0
19840327,0
19840328,0
19840329,22
19840330,7
19840331,7
19840401,10
19840402,0
19840403,0
19840404,0
19840405,29
19840406,20
19840407,0
19840408,0
19840409,0
19840410,0
19840411,0
19840412,0
19840413,0
19840414,0
19840415,0
19840416,0
19840417,0
19840418,0
19840419,0
19840420,0
19840421,22
19840422,0
19840423,0
19840424,0
19840425,0
19840426,0
19840427,0
19840428,0
19840429,0
19840430,0
19840501,0
19840502,0
19840503,0
19840504,24
19840505,0
19840506,0
19840507,0
19840508,0
19840509,0
19840510,0
19840511,0
19840512,32
19840513,11
19840514,29
19840515,0
19840516,0
19840517,0
19840518,0
19840519,0
19840520,0
19840521,0
19840522,0
19840523,0
19840524,7
19840525,28
19840526,20
19840527,7
19840528,12
19840529,16
19840530,0
19840531,0
19840601,0
19840602,16
19840603,0
19840604,0
19840605,0
19840606,0
19840607,0
19840608,0
19840609,0
19840610,0
19840611,0
19840612,0
19840613,0
19840614,0
19840615,0
19840616,0
19840617,0
19840618,0
19840619,0
19840620,0
19840621,0
19840622,0
19840623,0
19840624,0
19840625,0
19840626,0
19840627,0
19840628,0
19840629,0
19840630,0
19840701,0
19840702,0
19840703,0
19840704,0
19840705,0
19840706,0
19840707,0
19840708,0
19840709,0
19840710,0
19840711,0
19840712,0
19840713,0
19840714,0
19840715,0
19840716,0
19840717,0
19840718,0
19840719,0
19840720,0
19840721,0
19840722,0
19840723,0
19840724,0
19840725,0
19840726,0
19840727,0
19840728,50
19840729,0
19840730,0
19840731,0
19840801,0
19840802,0
19840803,0
19840804,0
19840805,0
19840806,0
19840807,0
19840808,0
19840809,0
19840810,0
19840811,11
19840812,0
19840813,0
19840814,0
19840815,0
19840816,0
19840817,0
19840818,0
19840819,0
19840820,0
19840821,0
19840822,0
19840823,0
19840824,0
19840825,0
19840826,0
19840827,0
19840828,0
19840829,0
19840830,0
19840831,0
19840901,0
19840902,0
19840903,0
19840904,0
19840905,0
19840906,7
19840907,0
19840908,0
19840909,0
19840910,0
19840911,9
19840912,0
19840913,0
19840914,0
19840915,0
19840916,12
19840917,0
19840918,0
19840919,0
19840920,12
19840921,0
19840922,0
19840923,15
19840924,0
19840925,0
19840926,30
19840927,34
19840928,0
19840929,0
19840930,14
19841001,9
19841002,15
19841003,0
19841004,0
19841005,0
19841006,0
19841007,39
19841008,39
19841009,0
19841010,0
19841011,54
19841012,0
19841013,0
19841014,27
19841015,0
19841016,0
19841017,0
19841018,0
19841019,0
19841020,0
19841021,0
19841022,52
19841023,0
19841024,0
19841025,0
19841026,27
19841027,0
19841028,0
19841029,15
19841030,38
19841031,0
19841101,0
19841102,0
19841103,0
19841104,0
19841105,0
19841106,0
19841107,0
19841108,8
19841109,9
19841110,22
19841111,40
19841112,0
19841113,0
19841114,0
19841115,7
19841116,108
19841117,30
19841118,14
19841119,18
19841120,7
19841121,0
19841122,0
19841123,23
19841124,14
19841125,0
19841126,0
19841127,0
19841128,14
19841129,7
19841130,7
19841201,0
19841202,0
19841203,11
19841204,0
19841205,28
19841206,26
19841207,0
19841208,0
19841209,0
19841210,0
19841211,67
19841212,29
19841213,9
19841214,7
19841215,0
19841216,0
19841217,0
19841218,0
19841219,0
19841220,20
19841221,0
19841222,0
19841223,0
19841224,0
19841225,0
19841226,12
19841227,18
19841228,0
19841229,7
19841230,0
19841231,0
19850101,0
19850102,0
19850103,8
19850104,13
19850105,7
19850106,37
19850107,16
19850108,10
19850109,0
19850110,0
19850111,0
19850112,8
19850113,33
19850114,0
19850115,0
19850116,0
19850117,0
19850118,0
19850119,0
19850120,0
19850121,20
19850122,20
19850123,0
19850124,0
19850125,0
19850126,0
19850127,0
19850128,0
19850129,0
19850130,0
19850131,0
19850201,0
19850202,0
19850203,0
19850204,0
19850205,22
19850206,41
19850207,7
19850208,12
19850209,7
19850210,0
19850211,0
19850212,0
19850213,0
19850214,0
19850215,16
19850216,0
19850217,0
19850218,0
19850219,0
19850220,0
19850221,19
19850222,23
19850223,0
19850224,0
19850225,0
19850226,0
19850227,0
19850228,24
19850301,0
19850302,0
19850303,0
19850304,35
19850305,7
19850306,0
19850307,0
19850308,0
19850309,0
19850310,0
19850311,0
19850312,0
19850313,0
19850314,0
19850315,0
19850316,0
19850317,0
19850318,0
19850319,0
19850320,7
19850321,0
19850322,0
19850323,0
19850324,0
19850325,0
19850326,0
19850327,9
19850328,30
19850329,0
19850330,0
19850331,0
19850401,0
19850402,0
19850403,0
19850404,0
19850405,0
19850406,0
19850407,11
19850408,13
19850409,38
19850410,0
19850411,0
19850412,0
19850413,0
19850414,38
19850415,18
19850416,0
19850417,0
19850418,0
19850419,0
19850420,0
19850421,0
19850422,0
19850423,0
19850424,20
19850425,11
19850426,0
19850427,0
19850428,0
19850429,0
19850430,0
19850501,0
19850502,0
19850503,0
19850504,0
19850505,0
19850506,0
19850507,0
19850508,0
19850509,0
19850510,0
19850511,0
19850512,0
19850513,0
19850514,0
19850515,36
19850516,7
19850517,19
19850518,0
19850519,0
19850520,0
19850521,0
19850522,0
19850523,0
19850524,0
19850525,0
19850526,0
19850527,0
19850528,0
19850529,0
19850530,0
19850531,0
19850601,0
19850602,0
19850603,0
19850604,0
19850605,0
19850606,0
19850607,0
19850608,46
19850609,0
19850610,0
19850611,0
19850612,0
19850613,0
19850614,0
19850615,0
19850616,0
19850617,0
19850618,0
19850619,0
19850620,40
19850621,0
19850622,0
19850623,12
19850624,50
19850625,11
19850626,0
19850627,0
19850628,0
19850629,0
19850630,0
19850701,0
19850702,0
19850703,0
19850704,0
19850705,0
19850706,0
19850707,0
19850708,0
19850709,0
19850710,0
19850711,0
19850712,0
19850713,0
19850714,0
19850715,0
19850716,0
19850717,0
19850718,0
19850719,0
19850720,0
19850721,0
19850722,0
19850723,0
19850724,0
19850725,0
19850726,0
19850727,7
19850728,0
19850729,0
19850730,0
19850731,0
19850801,0
19850802,0
19850803,0
19850804,0
19850805,0
19850806,0
19850807,0
19850808,0
19850809,0
19850810,37
19850811,0
19850812,0
19850813,0
19850814,0
19850815,0
19850816,0
19850817,0
19850818,0
19850819,0
19850820,0
19850821,0
19850822,0
19850823,0
19850824,0
19850825,0
19850826,0
19850827,0
19850828,0
19850829,0
19850830,0
19850831,0
19850901,0
19850902,0
19850903,0
19850904,0
19850905,0
19850906,0
19850907,0
19850908,0
19850909,0
19850910,0
19850911,0
19850912,0
19850913,0
19850914,0
19850915,7
19850916,10
19850917,0
19850918,0
19850919,0
19850920,0
19850921,0
19850922,62
19850923,56
19850924,11
19850925,7
19850926,41
19850927,0
19850928,0
19850929,0
19850930,0
19851001,0
19851002,0
19851003,0
19851004,0
19851005,0
19851006,0
19851007,0
19851008,0
19851009,0
19851010,27
19851011,17
19851012,26
19851013,0
19851014,0
19851015,0
19851016,14
19851017,54
19851018,37
19851019,0
19851020,0
19851021,0
19851022,0
19851023,0
19851024,0
19851025,0
19851026,0
19851027,0
19851028,0
19851029,0
19851030,24
19851031,0
19851101,0
19851102,19
19851103,0
19851104,0
19851105,0
19851106,0
19851107,0
19851108,0
19851109,8
19851110,12
19851111,0
19851112,0
19851113,0
19851114,0
19851115,0
19851116,0
19851117,0
19851118,0
19851119,7
19851120,13
19851121,0
19851122,0
19851123,0
19851124,0
19851125,0
19851126,0
19851127,0
19851128,0
19851129,18
19851130,0
19851201,36
19851202,14
19851203,12
19851204,0
19851205,0
19851206,0
19851207,0
19851208,0
19851209,0
19851210,0
19851211,0
19851212,0
19851213,0
19851214,0
19851215,0
19851216,23
19851217,46
19851218,45
19851219,0
19851220,42
19851221,0
19851222,117
19851223,18
19851224,35
19851225,18
19851226,33
19851227,7
19851228,0
19851229,0
19851230,0
19851231,0
19860101,0
19860102,0
19860103,18
19860104,0
19860105,0
19860106,0
19860107,23
19860108,0
19860109,16
19860110,0
19860111,0
19860112,0
19860113,0
19860114,0
19860115,0
19860116,0
19860117,13
19860118,14
19860119,0
19860120,7
19860121,31
19860122,29
19860123,9
19860124,36
19860125,7
19860126,0
19860127,0
19860128,0
19860129,0
19860130,0
19860131,7
19860201,24
19860202,7
19860203,15
19860204,12
19860205,0
19860206,0
19860207,0
19860208,23
19860209,13
19860210,49
19860211,0
19860212,0
19860213,0
19860214,0
19860215,0
19860216,0
19860217,0
19860218,12
19860219,7
19860220,0
19860221,0
19860222,0
19860223,0
19860224,0
19860225,0
19860226,0
19860227,0
19860228,0
19860301,8
19860302,23
19860303,28
19860304,11
19860305,0
19860306,0
19860307,0
19860308,0
19860309,45
19860310,12
19860311,0
19860312,0
19860313,0
19860314,0
19860315,0
19860316,0
19860317,0
19860318,13
19860319,0
19860320,0
19860321,0
19860322,7
19860323,48
19860324,9
19860325,0
19860326,0
19860327,10
19860328,25
19860329,57
19860330,7
19860331,11
19860401,0
19860402,14
19860403,32
19860404,7
19860405,0
19860406,0
19860407,0
19860408,0
19860409,19
19860410,0
19860411,0
19860412,0
19860413,0
19860414,0
19860415,0
19860416,0
19860417,0
19860418,0
19860419,0
19860420,0
19860421,0
19860422,0
19860423,0
19860424,0
19860425,0
19860426,0
19860427,0
19860428,36
19860429,17
19860430,0
19860501,0
19860502,0
19860503,0
19860504,0
19860505,0
19860506,34
19860507,11
19860508,23
19860509,7
19860510,0
19860511,0
19860512,0
19860513,0
19860514,0
19860515,0
19860516,14
19860517,10
19860518,0
19860519,0
19860520,0
19860521,0
19860522,0
19860523,0
19860524,0
19860525,11
19860526,0
19860527,0
19860528,0
19860529,0
19860530,0
19860531,54
19860601,0
19860602,0
19860603,0
19860604,0
19860605,0
19860606,0
19860607,0
19860608,0
19860609,0
19860610,0
19860611,0
19860612,0
19860613,0
19860614,0
19860615,0
19860616,0
19860617,0
19860618,0
19860619,0
19860620,0
19860621,0
19860622,0
19860623,0
19860624,0
19860625,0
19860626,0
19860627,0
19860628,0
19860629,0
19860630,0
19860701,0
19860702,0
19860703,0
19860704,0
19860705,0
19860706,0
19860707,0
19860708,0
19860709,0
19860710,0
19860711,0
19860712,0
19860713,0
19860714,0
19860715,0
19860716,0
19860717,22
19860718,33
19860719,0
19860720,0
19860721,0
19860722,0
19860723,0
19860724,0
19860725,0
19860726,0
19860727,0
19860728,0
19860729,0
19860730,0
19860731,0
19860801,0
19860802,0
19860803,0
19860804,0
19860805,0
19860806,0
19860807,0
19860808,0
19860809,0
19860810,0
19860811,0
19860812,0
19860813,0
19860814,0
19860815,0
19860816,0
19860817,0
19860818,0
19860819,0
19860820,0
19860821,0
19860822,0
19860823,0
19860824,0
19860825,0
19860826,0
19860827,0
19860828,0
19860829,0
19860830,0
19860831,0
19860901,0
19860902,0
19860903,0
19860904,32
19860905,19
19860906,0
19860907,0
19860908,0
19860909,0
19860910,0
19860911,0
19860912,0
19860913,0
19860914,0
19860915,7
19860916,11
19860917,0
19860918,0
19860919,0
19860920,0
19860921,0
19860922,0
19860923,0
19860924,7
19860925,33
19860926,9
19860927,33
19860928,8
19860929,0
19860930,0
19861001,0
19861002,0
19861003,0
19861004,0
19861005,0
19861006,0
19861007,0
19861008,0
19861009,0
19861010,0
19861011,0
19861012,21
19861013,0
19861014,0
19861015,0
19861016,0
19861017,0
19861018,0
19861019,0
19861020,16
19861021,7
19861022,0
19861023,7
19861024,52
19861025,18
19861026,24
19861027,7
19861028,0
19861029,0
19861030,15
19861031,19
19861101,0
19861102,0
19861103,0
19861104,0
19861105,0
19861106,0
19861107,0
19861108,0
19861109,9
19861110,11
19861111,0
19861112,0
19861113,0
19861114,0
19861115,10
19861116,0
19861117,0
19861118,44
19861119,0
19861120,0
19861121,0
19861122,0
19861123,22
19861124,7
19861125,16
19861126,22
19861127,23
19861128,0
19861129,0
19861130,0
19861201,0
19861202,0
19861203,0
19861204,0
19861205,0
19861206,0
19861207,0
19861208,0
19861209,7
19861210,0
19861211,0
19861212,0
19861213,0
19861214,0
19861215,0
19861216,36
19861217,7
19861218,41
19861219,0
19861220,0
19861221,0
19861222,0
19861223,0
19861224,0
19861225,0
19861226,0
19861227,0
19861228,0
19861229,0
19861230,0
19861231,0
19870101,10
19870102,0
19870103,0
19870104,0
19870105,0
19870106,0
19870107,0
19870108,0
19870109,0
19870110,0
19870111,0
19870112,0
19870113,0
19870114,0
19870115,0
19870116,7
19870117,0
19870118,7
19870119,8
19870120,7
19870121,15
19870122,8
19870123,0
19870124,10
19870125,0
19870126,0
19870127,7
19870128,0
19870129,0
19870130,29
19870131,0
19870201,0
19870202,0
19870203,0
19870204,0
19870205,0
19870206,0
19870207,0
19870208,15
19870209,0
19870210,0
19870211,28
19870212,9
19870213,47
19870214,0
19870215,0
19870216,85
19870217,29
19870218,0
19870219,0
19870220,0
19870221,0
19870222,0
19870223,0
19870224,0
19870225,0
19870226,0
19870227,11
19870228,14
19870301,0
19870302,0
19870303,0
19870304,0
19870305,0
19870306,0
19870307,8
19870308,0
19870309,0
19870310,7
19870311,0
19870312,0
19870313,0
19870314,14
19870315,0
19870316,65
19870317,11
19870318,0
19870319,0
19870320,0
19870321,21
19870322,0
19870323,0
19870324,0
19870325,0
19870326,0
19870327,0
19870328,29
19870329,0
19870330,0
19870331,23
19870401,0
19870402,0
19870403,0
19870404,0
19870405,7
19870406,0
19870407,0
19870408,0
19870409,24
19870410,13
19870411,7
19870412,7
19870413,7
19870414,20
19870415,7
19870416,28
19870417,0
19870418,0
19870419,0
19870420,0
19870421,0
19870422,0
19870423,0
19870424,0
19870425,0
19870426,0
19870427,0
19870428,0
19870429,0
19870430,0
19870501,32
19870502,8
19870503,17
19870504,35
19870505,7
19870506,20
19870507,7
19870508,0
19870509,0
19870510,0
19870511,33
19870512,0
19870513,0
19870514,0
19870515,0
19870516,0
19870517,0
19870518,7
19870519,24
19870520,0
19870521,0
19870522,11
19870523,8
19870524,0
19870525,0
19870526,0
19870527,0
19870528,0
19870529,16
19870530,19
19870531,20
19870601,10
19870602,10
19870603,9
19870604,0
19870605,0
19870606,0
19870607,0
19870608,0
19870609,0
19870610,0
19870611,96
19870612,0
19870613,0
19870614,0
19870615,0
19870616,0
19870617,0
19870618,0
19870619,0
19870620,0
19870621,0
19870622,0
19870623,9
19870624,0
19870625,0
19870626,0
19870627,0
19870628,0
19870629,0
19870630,0
19870701,0
19870702,0
19870703,0
19870704,0
19870705,0
19870706,0
19870707,0
19870708,0
19870709,0
19870710,0
19870711,0
19870712,0
19870713,0
19870714,0
19870715,0
19870716,0
19870717,0
19870718,0
19870719,0
19870720,0
19870721,0
19870722,0
19870723,0
19870724,0
19870725,0
19870726,0
19870727,0
19870728,0
19870729,0
19870730,0
19870731,41
19870801,0
19870802,0
19870803,0
19870804,0
19870805,0
19870806,0
19870807,0
19870808,0
19870809,0
19870810,0
19870811,0
19870812,0
19870813,0
19870814,0
19870815,0
19870816,0
19870817,0
19870818,0
19870819,0
19870820,0
19870821,0
19870822,0
19870823,0
19870824,0
19870825,0
19870826,0
19870827,0
19870828,0
19870829,0
19870830,0
19870831,0
19870901,0
19870902,0
19870903,0
19870904,0
19870905,0
19870906,0
19870907,0
19870908,0
19870909,0
19870910,0
19870911,0
19870912,0
19870913,0
19870914,0
19870915,0
19870916,0
19870917,0
19870918,24
19870919,26
19870920,0
19870921,34
19870922,26
19870923,19
19870924,47
19870925,42
19870926,20
19870927,0
19870928,0
19870929,0
19870930,11
19871001,16
19871002,0
19871003,0
19871004,0
19871005,0
19871006,0
19871007,0
19871008,0
19871009,10
19871010,0
19871011,0
19871012,15
19871013,0
19871014,0
19871015,0
19871016,7
19871017,0
19871018,0
19871019,0
19871020,0
19871021,0
19871022,33
19871023,32
19871024,0
19871025,0
19871026,20
19871027,18
19871028,0
19871029,0
19871030,0
19871031,37
19871101,0
19871102,0
19871103,0
19871104,0
19871105,0
19871106,0
19871107,7
19871108,0
19871109,0
19871110,0
19871111,0
19871112,0
19871113,0
19871114,0
19871115,0
19871116,39
19871117,7
19871118,110
19871119,0
19871120,0
19871121,0
19871122,0
19871123,0
19871124,0
19871125,0
19871126,0
19871127,0
19871128,0
19871129,7
19871130,7
19871201,0
19871202,0
19871203,0
19871204,0
19871205,0
19871206,0
19871207,0
19871208,0
19871209,0
19871210,0
19871211,0
19871212,7
19871213,0
19871214,7
19871215,0
19871216,0
19871217,0
19871218,71
19871219,0
19871220,0
19871221,0
19871222,0
19871223,0
19871224,19
19871225,11
19871226,0
19871227,0
19871228,0
19871229,0
19871230,0
19871231,0
19880101,0
19880102,27
19880103,0
19880104,0
19880105,0
19880106,0
19880107,41
19880108,0
19880109,0
19880110,0
19880111,0
19880112,10
19880113,0
19880114,0
19880115,0
19880116,0
19880117,63
19880118,0
19880119,0
19880120,0
19880121,34
19880122,0
19880123,0
19880124,0
19880125,0
19880126,0
19880127,0
19880128,0
19880129,0
19880130,0
19880131,0
19880201,0
19880202,0
19880203,0
19880204,29
19880205,0
19880206,0
19880207,60
19880208,0
19880209,0
19880210,0
19880211,0
19880212,7
19880213,0
19880214,0
19880215,0
19880216,33
19880217,9
19880218,50
19880219,10
19880220,16
19880221,0
19880222,7
19880223,0
19880224,0
19880225,0
19880226,0
19880227,0
19880228,0
19880229,0
19880301,0
19880302,0
19880303,0
19880304,0
19880305,0
19880306,0
19880307,0
19880308,0
19880309,0
19880310,0
19880311,0
19880312,0
19880313,0
19880314,0
19880315,0
19880316,0
19880317,0
19880318,0
19880319,0
19880320,18
19880321,7
19880322,0
19880323,36
19880324,33
19880325,0
19880326,0
19880327,0
19880328,0
19880329,0
19880330,0
19880331,0
19880401,0
19880402,0
19880403,0
19880404,0
19880405,0
19880406,0
19880407,0
19880408,0
19880409,0
19880410,0
19880411,0
19880412,0
19880413,0
19880414,0
19880415,0
19880416,33
19880417,38
19880418,0
19880419,0
19880420,0
19880421,0
19880422,0
19880423,0
19880424,0
19880425,0
19880426,0
19880427,0
19880428,0
19880429,12
19880430,0
19880501,0
19880502,0
19880503,0
19880504,0
19880505,0
19880506,7
19880507,9
19880508,25
19880509,12
19880510,0
19880511,0
19880512,0
19880513,0
19880514,0
19880515,0
19880516,23
19880517,18
19880518,0
19880519,0
19880520,0
19880521,0
19880522,26
19880523,0
19880524,0
19880525,0
19880526,0
19880527,0
19880528,0
19880529,0
19880530,0
19880531,0
19880601,0
19880602,0
19880603,0
19880604,0
19880605,0
19880606,0
19880607,0
19880608,0
19880609,0
19880610,0
19880611,0
19880612,0
19880613,0
19880614,0
19880615,38
19880616,0
19880617,0
19880618,0
19880619,0
19880620,0
19880621,0
19880622,0
19880623,0
19880624,0
19880625,20
19880626,0
19880627,0
19880628,0
19880629,0
19880630,0
19880701,0
19880702,0
19880703,0
19880704,7
19880705,15
19880706,0
19880707,0
19880708,0
19880709,0
19880710,0
19880711,0
19880712,0
19880713,0
19880714,0
19880715,0
19880716,0
19880717,0
19880718,0
19880719,0
19880720,0
19880721,0
19880722,0
19880723,37
19880724,0
19880725,0
19880726,0
19880727,0
19880728,0
19880729,0
19880730,0
19880731,0
19880801,0
19880802,0
19880803,0
19880804,7
19880805,10
19880806,7
19880807,16
19880808,13
19880809,44
19880810,0
19880811,0
19880812,0
19880813,0
19880814,0
19880815,0
19880816,0
19880817,0
19880818,0
19880819,11
19880820,0
19880821,0
19880822,0
19880823,0
19880824,0
19880825,0
19880826,0
19880827,0
19880828,0
19880829,0
19880830,0
19880831,0
19880901,0
19880902,0
19880903,0
19880904,0
19880905,0
19880906,28
19880907,0
19880908,0
19880909,0
19880910,0
19880911,0
19880912,0
19880913,0
19880914,75
19880915,0
19880916,0
19880917,0
19880918,0
19880919,0
19880920,0
19880921,0
19880922,0
19880923,0
19880924,0
19880925,0
19880926,0
19880927,0
19880928,0
19880929,0
19880930,0
19881001,0
19881002,0
19881003,0
19881004,0
19881005,0
19881006,0
19881007,0
19881008,8
19881009,0
19881010,85
19881011,0
19881012,0
19881013,0
19881014,0
19881015,0
19881016,0
19881017,13
19881018,0
19881019,0
19881020,0
19881021,0
19881022,0
19881023,39
19881024,0
19881025,13
19881026,0
19881027,0
19881028,0
19881029,18
19881030,0
19881031,0
19881101,0
19881102,55
19881103,38
19881104,48
19881105,7
19881106,0
19881107,0
19881108,0
19881109,33
19881110,7
19881111,0
19881112,10
19881113,19
19881114,18
19881115,54
19881116,0
19881117,0
19881118,7
19881119,0
19881120,0
19881121,0
19881122,0
19881123,0
19881124,17
19881125,33
19881126,0
19881127,0
19881128,0
19881129,0
19881130,0
19881201,26
19881202,0
19881203,0
19881204,0
19881205,0
19881206,0
19881207,0
19881208,0
19881209,7
19881210,17
19881211,0
19881212,0
19881213,0
19881214,0
19881215,0
19881216,0
19881217,0
19881218,0
19881219,0
19881220,0
19881221,0
19881222,0
19881223,0
19881224,8
19881225,0
19881226,0
19881227,17
19881228,0
19881229,0
19881230,0
19881231,0
19890101,0
19890102,0
19890103,24
19890104,26
19890105,0
19890106,13
19890107,7
19890108,7
19890109,0
19890110,0
19890111,0
19890112,0
19890113,25
19890114,9
19890115,41
19890116,37
19890117,11
19890118,0
19890119,7
19890120,17
19890121,17
19890122,0
19890123,0
19890124,15
19890125,0
19890126,0
19890127,0
19890128,9
19890129,0
19890130,0
19890131,0
19890201,0
19890202,0
19890203,0
19890204,0
19890205,0
19890206,0
19890207,47
19890208,10
19890209,0
19890210,11
19890211,19
19890212,0
19890213,0
19890214,30
19890215,48
19890216,20
19890217,0
19890218,0
19890219,46
19890220,0
19890221,0
19890222,0
19890223,0
19890224,0
19890225,0
19890226,0
19890227,0
19890228,40
19890301,0
19890302,0
19890303,0
19890304,0
19890305,0
19890306,0
19890307,0
19890308,7
19890309,16
19890310,0
19890311,0
19890312,0
19890313,0
19890314,0
19890315,0
19890316,7
19890317,8
19890318,20
19890319,0
19890320,42
19890321,8
19890322,0
19890323,0
19890324,0
19890325,0
19890326,0
19890327,0
19890328,0
19890329,0
19890330,0
19890331,0
19890401,0
19890402,0
19890403,0
19890404,0
19890405,0
19890406,0
19890407,0
19890408,0
19890409,0
19890410,0
19890411,23
19890412,0
19890413,0
19890414,0
19890415,30
19890416,0
19890417,0
19890418,0
19890419,0
19890420,0
19890421,0
19890422,0
19890423,0
19890424,0
19890425,0
19890426,0
19890427,0
19890428,0
19890429,0
19890430,0
19890501,0
19890502,0
19890503,0
19890504,7
19890505,7
19890506,24
19890507,0
19890508,0
19890509,0
19890510,0
19890511,0
19890512,0
19890513,0
19890514,0
19890515,0
19890516,0
19890517,0
19890518,0
19890519,0
19890520,0
19890521,0
19890522,0
19890523,0
19890524,0
19890525,0
19890526,0
19890527,0
19890528,0
19890529,0
19890530,0
19890531,0
19890601,0
19890602,0
19890603,0
19890604,0
19890605,0
19890606,0
19890607,0
19890608,0
19890609,0
19890610,0
19890611,0
19890612,0
19890613,0
19890614,0
19890615,0
19890616,0
19890617,0
19890618,0
19890619,0
19890620,0
19890621,0
19890622,0
19890623,20
19890624,7
19890625,0
19890626,0
19890627,0
19890628,19
19890629,0
19890630,0
19890701,0
19890702,0
19890703,0
19890704,0
19890705,0
19890706,0
19890707,0
19890708,0
19890709,0
19890710,0
19890711,0
19890712,0
19890713,0
19890714,0
19890715,0
19890716,0
19890717,0
19890718,0
19890719,0
19890720,0
19890721,0
19890722,0
19890723,0
19890724,0
19890725,0
19890726,0
19890727,0
19890728,0
19890729,0
19890730,0
19890731,0
19890801,0
19890802,0
19890803,0
19890804,0
19890805,0
19890806,0
19890807,0
19890808,0
19890809,0
19890810,0
19890811,0
19890812,0
19890813,0
19890814,0
19890815,0
19890816,0
19890817,0
19890818,0
19890819,0
19890820,0
19890821,0
19890822,0
19890823,0
19890824,32
19890825,0
19890826,0
19890827,0
19890828,0
19890829,0
19890830,0
19890831,0
19890901,53
19890902,9
19890903,24
19890904,0
19890905,0
19890906,0
19890907,0
19890908,0
19890909,19
19890910,12
19890911,0
19890912,0
19890913,0
19890914,0
19890915,0
19890916,12
19890917,7
19890918,0
19890919,0
19890920,0
19890921,0
19890922,0
19890923,0
19890924,0
19890925,0
19890926,0
19890927,0
19890928,7
19890929,7
19890930,7
19891001,7
19891002,17
19891003,8
19891004,0
19891005,0
19891006,0
19891007,0
19891008,49
19891009,12
19891010,0
19891011,0
19891012,0
19891013,13
19891014,0
19891015,14
19891016,0
19891017,0
19891018,0
19891019,0
19891020,0
19891021,0
19891022,0
19891023,35
19891024,15
19891025,0
19891026,7
19891027,70
19891028,10
19891029,7
19891030,0
19891031,0
19891101,0
19891102,0
19891103,0
19891104,0
19891105,0
19891106,0
19891107,9
19891108,0
19891109,30
19891110,21
19891111,0
19891112,0
19891113,0
19891114,0
19891115,0
19891116,0
19891117,63
19891118,26
19891119,7
19891120,7
19891121,0
19891122,13
19891123,0
19891124,0
19891125,7
19891126,0
19891127,0
19891128,39
19891129,34
19891130,0
19891201,0
19891202,0
19891203,0
19891204,0
19891205,0
19891206,0
19891207,0
19891208,51
19891209,0
19891210,8
19891211,0
19891212,0
19891213,10
19891214,0
19891215,14
19891216,0
19891217,24
19891218,20
19891219,15
19891220,0
19891221,0
19891222,0
19891223,0
19891224,0
19891225,0
19891226,0
19891227,0
19891228,0
19891229,0
19891230,0
19891231,0
19900101,0
19900102,0
19900103,0
19900104,18
19900105,7
19900106,0
19900107,0
19900108,0
19900109,0
19900110,7
19900111,0
19900112,10
19900113,0
19900114,0
19900115,0
19900116,0
19900117,0
19900118,0
19900119,0
19900120,0
19900121,0
19900122,0
19900123,0
19900124,0
19900125,0
